Code,Name,PER,PBR,ROE
4595,ミズホメディー,10.121727,1.8565397,0.19007999
4596,窪田製薬ホールディングス,,6.170876,-0.42196998
4597,ソレイジア・ファーマ,,5.7108507,-0.60248
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,,11.845314,-3.70982
4599,ステムリム,,2.9657462,-0.24562
4611,大日本塗料,4.4464803,0.5543084,0.11494
4612,日本ペイントホールディングス,18.620754,1.2875658,0.10554
4613,関西ペイント,13.477141,1.4821439,0.10882
4615,神東塗料,,0.32060423,-0.015420001
4616,川上塗料,25.5088,0.53031105,0.030369999
4617,中国塗料,14.044944,1.7960849,0.15194
4619,日本特殊塗料,8.643015,0.79025364,0.1003
4620,藤倉化成,55.56052,0.81168723,0.022820001
4623,アサヒペン,10.627007,0.44365436,0.04309
4624,イサム塗料,11.547415,0.40202972,0.03767
4625,アトミクス,11.76384,0.4030027,0.032449998
4626,太陽ホールディングス,42.19521,4.988544,0.1421
4627,ナトコ,11.350957,0.52498776,0.04575
4628,エスケー化研,13.315532,0.8915195,0.062129997
4629,大伸化学,12.468828,0.57665795,0.05388
4631,ＤＩＣ,10.964796,0.7534109,0.07288
4633,サカタインクス,10.070597,0.97632617,0.10709
4634,ａｒｔｉｅｎｃｅ,18.903772,5.1831555,0.074099995
4635,東京インキ,10.559249,0.55163777,0.07272
4641,アルプス技研,12.787484,2.4947212,0.20403999
4642,オリジナル設計,16.612059,1.1479462,
4644,イマジニア,28.251368,0.83606774,0.03778
4645,市進ホールディングス,5.540453,1.3970447,0.26978
4650,ＳＤエンターテイメント,48.035717,1.4997687,0.06834
4651,サニックスホールディングス,18.834797,1.142918,0.036960002
4657,環境管理センター,51.839462,0.9835213,-0.10889
4658,日本空調サービス,15.748111,1.904164,0.12528
4659,エイジス,17.241379,1.4432986,0.10273
4661,オリエンタルランド,34.127705,4.0167623,
4662,フォーカスシステムズ,15.432813,1.5551963,
4664,アール・エス・シー,34.25182,1.1758956,0.041339997
4665,ダスキン,20.366358,1.2604749,0.05899
4666,パーク２４,23.094957,4.733108,0.21389
4667,アイサンテクノロジー,22.675388,1.4929355,0.06996
4668,明光ネットワークジャパン,10.560312,1.3927163,0.13541001
4671,ファルコホールディングス,13.985713,1.0311455,0.07705
4673,川崎地質,8.1833515,0.9033798,0.20327999
4674,クレスコ,13.03802,1.8209553,0.16218
4676,フジ・メディア・ホールディングス,,0.9689572,-0.02257
4678,秀英予備校,11.612452,0.50194126,0.05246
4679,田谷,,0.310206,0.00265
4680,ラウンドワン,16.261284,3.2408412,0.19933
4681,リゾートトラスト,18.050434,2.5544927,0.10504
4684,オービック,26.524832,3.8055089,0.15997
4685,菱友システムズ,10.482108,1.8915366,0.19442
4686,ジャストシステム,16.750034,2.0259342,0.13468
4687,ＴＤＣソフト,12.25435,2.0171967,0.17587
4689,ＬＩＮＥヤフー,14.7704525,0.98875374,0.08517
4690,日本パレットプール,14.367783,0.5960099,0.03911
4691,ワシントンホテル,7.4849453,3.3802404,-0.71427
4694,ビー・エム・エル,21.276596,1.1537086,0.0596
4704,トレンドマイクロ,22.935848,5.98053,0.27218
4705,クリップコーポレーション,,0.6200372,-0.02851
4707,キタック,8.802153,0.515002,0.054640003
4709,ＩＤホールディングス,12.063411,2.1818233,0.18709
4712,ＫｅｙＨｏｌｄｅｒ,17.98419,11.308562,-0.09193
4714,リソー教育グループ,21.180191,2.7907364,0.13279
4716,日本オラクル,20.408077,6.6516085,0.37396
4718,早稲田アカデミー,14.924931,2.3695848,0.16572
4719,アルファシステムズ,14.124062,1.088896,0.08067001
4720,城南進学研究社,,1.3100934,-0.0716
4722,フューチャー,12.803633,2.390918,0.1981
4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,9.661912,0.89790535,0.09624
4728,トーセ,12.135645,0.7612897,0.06442
4732,ユー・エス・エス,20.662348,4.0683827,0.20363002
4733,オービックビジネスコンサルタント,29.850346,3.0172925,0.10596
4735,京進,29.320723,0.6709772,-0.00714
4736,日本ラッド,8.176376,0.8539332,0.09718
4743,アイティフォー,16.18187,2.3140297,0.15331
4746,東計電算,15.2207775,1.5990603,0.11833
4750,ダイサン,10.266904,0.65172994,0.05784
4751,サイバーエージェント,23.095844,3.702304,0.20145
4752,昭和システムエンジニアリング,8.920611,1.1707226,0.14076
4754,トスネット,9.551045,0.86508226,0.06293
4755,楽天グループ,,1.8249204,-0.09503999
4760,アルファ,9.2766485,0.88612914,0.10018
4761,さくらケーシーエス,14.792108,0.72817624,0.048800003
4762,エックスネット,12.689886,2.0620046,0.17469999
4763,クリーク・アンド・リバー社,7.1176043,1.5161617,0.23499
4765,ＳＢＩグローバルアセットマネジメント,30.587645,2.745853,0.08831
4766,ピーエイ,25.112108,4.623132,0.1927
4767,テー・オー・ダブリュー,12.640163,1.446469,0.118310004
4768,大塚商会,18.018444,2.931113,0.16829
4769,ＩＣ,15.975517,1.2052143,0.06445
4771,エフアンドエム,15.432586,2.2167654,0.17351
4772,ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ,28.08642,1.4122101,0.0479
4776,サイボウズ,14.903344,5.925595,0.47748002
4777,ガーラ,,12.784181,-0.58277
4783,ＮＣＤ,13.262521,2.7009897,0.21575001
4784,ＧＭＯインターネット,37.320812,14.905925,0.57405
4792,山田コンサルティンググループ,13.193056,1.7077289,0.11981
4800,オリコン,10.718492,1.7632622,0.17413999
4801,セントラルスポーツ,25.838564,1.0161102,0.04377
4809,パラカ,10.395082,1.0247334,0.1021
4811,ドリーム・アーツ,12.657824,3.1555169,0.28987
4812,電通総研,26.177698,4.2773848,0.17105
4813,ＡＣＣＥＳＳ,,2.9934661,-0.40368
4814,ネクストウェア,,2.1473994,-0.105220005
4816,東映アニメーション,24.15382,3.6068926,0.16006
4819,デジタルガレージ,35.08798,1.3982527,0.01901
4820,イーエムシステムズ,19.342962,3.1214437,0.07309
4825,ウェザーニューズ,26.24601,4.1640215,0.17187001
4826,ＣＩＪ,16.445288,1.9433949,0.12077
4828,ビジネスエンジニアリング,23.925167,5.314728,0.33067
4829,日本エンタープライズ,135.29411,0.9454904,0.00904
4832,ＪＦＥシステムズ,11.494054,1.8082952,0.14954
4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,,1.4773328,-0.59914
4838,スペースシャワーＳＫＩＹＡＫＩホールディングス,16.180258,1.4169816,0.13176
4839,ＷＯＷＯＷ,15.8736105,0.50490004,0.04532
4840,トライアイズ,,1.7825184,-0.088240005
4845,スカラ,9.46162,1.315497,0.16586
4847,インテリジェント　ウェイブ,19.23002,2.6693945,0.14299
4848,フルキャストホールディングス,12.453163,1.9182607,0.15867
4849,エン,11.211073,1.3489033,0.108380005
4880,セルソース,710.90906,1.3027123,
4881,ファンペップ,,2.190368,-0.95312
4882,ペルセウスプロテオミクス,,3.8681493,-0.59966
4883,モダリス,,1.6763418,-0.67907995
4884,クリングルファーマ,,2.849337,-0.58035
4885,室町ケミカル,11.098717,,
4886,あすか製薬ホールディングス,17.181639,1.1922604,0.07191
4887,サワイグループホールディングス,22.831144,1.4261309,-0.00671
4888,ステラファーマ,,9.000935,-0.09843001
4889,レナサイエンス,525.8182,7.638588,-0.12404
4890,坪田ラボ,,7.4423165,-0.31094998
4891,ティムス,,2.2466576,
4892,サイフューズ,,2.197994,-0.28803
4893,ノイルイミューン・バイオテック,,1.65231,-0.18325001
4894,クオリプス,,11.601405,-0.14713
4896,ケイファーマ,,6.95432,-0.56372
4901,富士フイルムホールディングス,14.084257,1.0257164,0.07675
4902,コニカミノルタ,,0.56486857,-0.07164
4911,資生堂,,2.0663285,-0.062329996
4912,ライオン,16.313623,1.393006,0.0935
4914,高砂香料工業,8.532544,0.8090734,0.06982
4917,マンダム,72.46887,1.9671633,0.02977
4918,アイビー化粧品,4.6488905,0.7781374,-0.04227
4919,ミルボン,25.708103,1.7698736,0.07023
4920,日本色材工業研究所,7.235908,0.56177,0.08327
4922,コーセーホールディングス,21.692202,1.1543717,0.054050002
4923,コタ,25.771366,2.8372226,0.122379996
4925,ハーバー研究所,8.382217,0.7189551,0.07631
4926,シーボン,17.093199,0.94125986,0.04226
4927,ポーラ・オルビスホールディングス,30.577644,1.7741467,0.05775
4928,ノエビアホールディングス,19.047619,3.2236407,0.17894
4929,アジュバンホールディングス,43.48069,1.4734299,0.03382
4931,新日本製薬,17.152588,1.9335732,0.11866
4932,アルマード,24.511082,4.9352255,0.31445998
4933,Ｉ－ｎｅ,7.9683447,1.1610812,0.15461999
4934,プレミアアンチエイジング,18.483128,0.7660967,1.30256
4935,リベルタ,213.1579,6.134621,0.0291
4936,アクシージア,,1.0841904,0.03718
4937,Ｗａｑｏｏ,107.5102,2.247122,0.02931
4951,エステー,14.450586,0.9243853,0.06059
4956,コニシ,11.248973,1.0047396,0.09491
4957,ヤスハラケミカル,6.2895524e-06,0.9039979,0.04817
4958,長谷川香料,16.978222,0.91075957,0.052589998
4960,ケミプロ化成,124.99999,3.3220918,0.12567
4966,上村工業,26.246838,3.3147526,0.13623999
4967,小林製薬,120.4758,2.0874944,0.017239999
4968,荒川化学工業,14.705546,0.43059978,0.0044
4970,東洋合成工業,40.649883,17.062883,-0.10824
4971,メック,30.211704,10.803153,0.12784
4972,綜研化学,15.105603,1.3975054,0.09838
4973,日本高純度化学,20.366858,1.677684,0.10918
4974,タカラバイオ,,1.360909,-0.06803
4975,ＪＣＵ,18.382462,3.0130196,0.17875999
4976,東洋ドライルーブ,8.680337,0.5233432,0.061869998
4977,新田ゼラチン,5.007581,0.97321147,0.21492
4978,リプロセル,,1.9394045,-0.03665
4979,ＯＡＴアグリオ,11.098567,1.3706512,0.13266
4980,デクセリアルズ,16.978302,3.998219,0.2581
4985,アース製薬,19.762598,1.3837317,0.07171
4990,昭和化学工業,9.921378,0.6318347,0.077410005
4992,北興化学工業,10.460054,0.8181868,0.09056
4994,大成ラミックグループ,11.223518,0.5996742,0.056939997
4996,クミアイ化学工業,21.188772,0.62803257,0.02638
4997,日本農薬,15.600552,1.4191008,0.0328
4998,フマキラー,9.066023,0.7344131,0.07649
5010,日本精蝋,8.82458,0.7649474,0.11568
5011,ニチレキグループ,12.406744,0.7757766,0.059699997
5013,ユシロ,9.27649,0.93045723,0.1148
5015,ビーピー・カストロール,22.027973,3.2593195,0.25218
5016,ＪＸ金属,44.64188,6.8354006,
5018,ＭＯＲＥＳＣＯ,10.548803,0.6852172,0.06687
5019,出光興産,43.29162,1.0352521,
5020,ＥＮＥＯＳホールディングス,78.751434,1.1603738,0.020539999
5021,コスモエネルギーホールディングス,12.033711,1.2107588,0.06826
5025,マーキュリー,11.22416,1.6243479,0.16208
5026,トリプルアイズ,,3.8317468,-0.20206
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,27.542088,1.4474597,0.05929
5028,セカンドサイトアナリティカ,30.200804,3.131924,0.13611001
5029,サークレイス,14.388489,2.6426725,0.12918
5031,モイ,,1.9890707,0.052550003
5032,ＡＮＹＣＯＬＯＲ,13.8123865,6.9454284,0.67152
5033,ヌーラボ,11.012769,2.3645744,0.19245
5034,ｕｎｅｒｒｙ,31.248407,4.4283977,0.15904
5035,ＨＯＵＳＥＩ,,0.9119735,-0.06553
5036,日本ビジネスシステムズ,12.484109,2.4522452,0.24629
5038,ｅＷｅＬＬ,29.762407,9.566719,0.37620997
5071,ヴィス,11.148372,1.7072598,0.17015
5074,テスホールディングス,50.26697,0.98318005,0.02301
5076,インフロニア・ホールディングス,12.563059,0.9069429,0.113809995
5078,セレコーポレーション,14.409307,0.7830196,0.05523
5079,ノバック,16.313316,0.8059469,0.03134
5101,横浜ゴム,9.737133,0.9962271,0.10985
5103,昭和ホールディングス,,2.4794319,-0.21805
5105,ＴＯＹＯ　ＴＩＲＥ,9.624646,1.171781,0.12784
5108,ブリヂストン,28.32885,1.1748341,0.08636
5110,住友ゴム工業,11.062108,0.77795947,0.074650005
5121,藤倉コンポジット,12.121212,1.328898,0.10475001
5122,オカモト,18.181818,0.9787978,0.05352
5125,ファインズ,11.682561,1.2921308,0.1242
5126,ポーターズ,21.186329,1.9158857,0.06143
5129,ＦＩＸＥＲ,,2.5564299,-0.43793
5131,リンカーズ,,2.616101,
5132,ｐｌｕｓｚｅｒｏ,54.347824,11.835978,0.26029
5133,テリロジーホールディングス,16.105417,1.7390846,0.15937
5134,ＰＯＰＥＲ,16.529896,2.4527924,0.13871
5136,ｔｒｉｐｌａ,18.831484,4.966935,0.34175998
5137,スマートドライブ,26.113012,9.381439,0.4953
5138,Ｒｅｂａｓｅ,10.82306,2.3014827,0.14996
5139,オープンワーク,23.254066,2.8021598,0.12560001
5142,アキレス,88.50914,0.51247424,-0.01338
5161,西川ゴム工業,20.747406,1.4404213,0.09423
5162,朝日ラバー,,0.70454675,-0.0055199997
5184,ニチリン,9.852217,0.9006466,0.10398
5185,フコク,12.562953,0.6567165,0.06606
5186,ニッタ,10.649552,0.78198224,0.07778
5187,クリエートメディック,14.880436,0.61665004,0.04445
5189,櫻護謨,10.649758,0.71584445,0.08127
5192,三ツ星ベルト,16.447098,1.1114645,0.064380005
5194,相模ゴム工業,,0.72320324,0.00035999998
5195,バンドー化学,28.984333,0.9865959,0.05009
5199,不二ラテックス,9.149014,0.6248601,0.07495
5201,ＡＧＣ,17.543806,0.817497,0.0467
5202,日本板硝子,,0.3858982,-0.05298
5204,石塚硝子,4.759662,0.38145176,0.089420006
5208,有沢製作所,24.390957,1.7181765,
5210,日本山村硝子,8.445926,0.50176525,0.06137
5214,日本電気硝子,19.607792,1.1457561,0.06111
5216,倉元製作所,,10.709854,-1.37623
5218,オハラ,17.513727,0.5731129,0.03621
5232,住友大阪セメント,9.784627,0.67463255,0.04538
5233,太平洋セメント,7.9617214,0.6414946,0.03717
5237,ノザワ,13.679352,0.6560259,0.041339997
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,,2.0441291,-0.24138
5242,アイズ,,1.7752298,-0.10759
5243,ｎｏｔｅ,97.096054,9.199457,0.19439
5244,ｊｉｇ．ｊｐ,8.051586,1.9837521,0.28293
5246,ＥＬＥＭＥＮＴＳ,,5.3888936,-0.22384001
5247,ＢＴＭ,39.370514,2.8691576,0.098179996
5248,テクノロジーズ,17.88711,5.1803746,0.22719
5250,プライム・ストラテジー,37.87777,2.8873918,0.07803
5252,日本ナレッジ,36.108513,6.868266,0.036229998
5253,カバー,18.050762,4.607512,0.31845
5254,Ａｒｅｎｔ,22.321428,4.488722,0.2417
5255,モンスターラボ,,9.698873,
5256,Ｆｕｓｉｃ,17.920595,2.5428424,0.15479
5257,ノバシステム,15.431875,1.4045668,0.09783
5258,トランザクション・メディア・ネットワークス,,1.4885898,-0.06132
5259,ＢＢＤイニシアティブ,,5.12757,0.11148
5261,リソルホールディングス,18.2814,2.219377,0.13286
5262,日本ヒューム,18.797976,1.1676661,0.06122
5268,旭コンクリート工業,56.49231,0.9008036,0.01881
5269,日本コンクリート工業,,0.4204724,-0.00039
5271,トーヨーアサノ,,0.7815216,-0.05471
5273,三谷セキサン,10.362816,1.263359,0.13783
5279,日本興業,6.9110346,0.44904873,0.06813
5280,ヨシコン,4.3421593,0.62647605,0.091520004
5282,ジオスター,15.012541,0.5358666,0.04361
5283,高見澤,8.904707,0.36222455,0.041149996
5284,ヤマウホールディングス,5.608564,1.0220078,0.18902001
5285,ヤマックス,7.057057,1.54664,0.22742
5287,イトーヨーギョー,14.164444,1.1343154,-0.04126
5288,アジアパイルホールディングス,10.53704,1.099248,0.1162
5290,ベルテクスコーポレーション,20.660807,2.2342749,0.27848
5301,東海カーボン,11.013076,0.69479465,0.06865
5302,日本カーボン,10.977061,0.9747169,0.08659001
5304,ＳＥＣカーボン,12.361257,0.6012857,0.04551
5310,東洋炭素,22.988064,1.2885792,0.057010002
5331,ノリタケ,14.9924,1.1212242,0.07974
5332,ＴＯＴＯ,227.24281,1.8047467,0.00458
5333,日本碍子,24.814157,1.6450864,0.0734
5334,日本特殊陶業,17.361197,2.2416563,0.14795999
5337,ダントーホールディングス,30.11683,2.6672184,0.05746
5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス,,1.871042,-0.2936
5344,ＭＡＲＵＷＡ,48.780487,6.08895,
5351,品川リフラ,10.019802,0.7739157,0.28977
5352,黒崎播磨,7.363822,1.3187689,0.16931
5355,日本坩堝,11.442089,0.71560234,0.07695
5356,美濃窯業,9.51497,0.79141116,0.091639996
5357,ヨータイ,14.492513,0.9569935,0.07201
5363,東京窯業,8.381804,0.5523271,0.07737
5367,ニッカトー,17.183517,0.7370271,0.03846
5368,日本インシュレーション,11.074197,0.7201459,0.083170004
5380,新東,117.62846,0.31814805,0.03866
5381,マイポックス,22.574295,1.8080047,0.06283
5384,フジミインコーポレーテッド,22.272242,2.667383,0.12644
5386,鶴弥,17.66935,0.22887044,0.01289
5388,クニミネ工業,13.850326,0.71759754,0.0555
5391,エーアンドエーマテリアル,104.135895,0.5606814,0.00565
5393,ニチアス,19.304625,2.5544703,0.139
5401,日本製鉄,,0.58431864,-0.00414
5406,神戸製鋼所,6.0205097,0.6282545,0.07171
5408,中山製鋼所,8.090991,0.31631386,0.02656
5410,合同製鐵,4.6685405,0.37079173,0.07298
5411,ＪＦＥホールディングス,15.747377,0.44869944,0.021860002
5423,東京製鐵,11.65535,0.8288057,0.06431
5440,共英製鋼,8.912782,0.48463035,0.050780002
5444,大和工業,32.362415,1.3501326,0.08464
5445,東京鐵鋼,4.854369,0.79357016,0.15648
5446,北越メタル,12.5,0.2703037,0.0020299999
5449,大阪製鐵,1666.2068,0.5540311,-0.00083
5451,ヨドコウ,14.534149,1.0086721,0.05805
5458,高砂鐵工,13.28105,0.6462199,0.05821
5461,中部鋼鈑,,0.86422354,-0.0014599999
5463,丸一鋼管,11.41524,0.962873,0.09511
5464,モリ工業,10.162901,0.6440771,0.060370002
5471,大同特殊鋼,13.351046,0.8400301,0.06082
5480,日本冶金工業,6.9734483,0.6544412,0.08234999
5482,愛知製鋼,17.24095,0.7878233,
5484,東北特殊鋼,17.12329,0.57403505,0.04086
5491,日本金属,5.1573977,0.22201103,0.05136
